
Instance                               Avg. reward  Seed    Time (s)
ORTEC-VRPTW-ASYM-efe3fa8e-d1-n346-k25            4  217884   360.693
ORTEC-VRPTW-ASYM-efe3fa8e-d1-n346-k25            5  225443   360.568
ORTEC-VRPTW-ASYM-efe3fa8e-d1-n346-k25            6  225352   360.884
ORTEC-VRPTW-ASYM-efe3fa8e-d1-n346-k25            7  225478   360.642
ORTEC-VRPTW-ASYM-effcce2d-d1-n408-k20            0  233152   360.574
ORTEC-VRPTW-ASYM-effcce2d-d1-n408-k20            1  235371   360.911
ORTEC-VRPTW-ASYM-effcce2d-d1-n408-k20            2  248023   360.628
ORTEC-VRPTW-ASYM-effcce2d-d1-n408-k20            3  248680   361.121
ORTEC-VRPTW-ASYM-effcce2d-d1-n408-k20            4  261100   360.673
ORTEC-VRPTW-ASYM-effcce2d-d1-n408-k20            5  235075   360.635
ORTEC-VRPTW-ASYM-effcce2d-d1-n408-k20            6  245302    360.75
ORTEC-VRPTW-ASYM-effcce2d-d1-n408-k20            7  273115   360.096
ORTEC-VRPTW-ASYM-f216c483-d1-n399-k28            0  434721   360.471
ORTEC-VRPTW-ASYM-f216c483-d1-n399-k28            1  448136   360.591
ORTEC-VRPTW-ASYM-f216c483-d1-n399-k28            2  447639   360.397
ORTEC-VRPTW-ASYM-f216c483-d1-n399-k28            3  446582   360.569
ORTEC-VRPTW-ASYM-f216c483-d1-n399-k28            4  452204   360.522
ORTEC-VRPTW-ASYM-f216c483-d1-n399-k28            5  454927   360.421
ORTEC-VRPTW-ASYM-f216c483-d1-n399-k28            6  459446   360.319
ORTEC-VRPTW-ASYM-f216c483-d1-n399-k28            7  460678   360.412
ORTEC-VRPTW-ASYM-f2de4908-d1-n403-k34            0  483765    360.48
ORTEC-VRPTW-ASYM-f2de4908-d1-n403-k34            1  448197   360.338
ORTEC-VRPTW-ASYM-f2de4908-d1-n403-k34            2  446924   360.559
ORTEC-VRPTW-ASYM-f2de4908-d1-n403-k34            3  487248   360.326
ORTEC-VRPTW-ASYM-f2de4908-d1-n403-k34            4  429533    360.38
ORTEC-VRPTW-ASYM-f2de4908-d1-n403-k34            5  493506   360.369
ORTEC-VRPTW-ASYM-f2de4908-d1-n403-k34            6  450946   360.532
ORTEC-VRPTW-ASYM-f2de4908-d1-n403-k34            7  448068   360.428
ORTEC-VRPTW-ASYM-f346bd6e-d1-n353-k21            0  341056   360.437
ORTEC-VRPTW-ASYM-f346bd6e-d1-n353-k21            1  338598   360.629
ORTEC-VRPTW-ASYM-f346bd6e-d1-n353-k21            2  330823   360.659
ORTEC-VRPTW-ASYM-f346bd6e-d1-n353-k21            3  320646   360.442
ORTEC-VRPTW-ASYM-f346bd6e-d1-n353-k21            4  332815   360.722
ORTEC-VRPTW-ASYM-f346bd6e-d1-n353-k21            5  321464   360.637
ORTEC-VRPTW-ASYM-f346bd6e-d1-n353-k21            6  332245   360.771
ORTEC-VRPTW-ASYM-f346bd6e-d1-n353-k21            7  321116   360.461
ORTEC-VRPTW-ASYM-f3d74014-d1-n238-k13            0  315157   360.551
ORTEC-VRPTW-ASYM-f3d74014-d1-n238-k13            1  326618   360.528
ORTEC-VRPTW-ASYM-f3d74014-d1-n238-k13            2  326450   360.698
ORTEC-VRPTW-ASYM-f3d74014-d1-n238-k13            3  299118   360.609
ORTEC-VRPTW-ASYM-f3d74014-d1-n238-k13            4  323718   360.803
ORTEC-VRPTW-ASYM-f3d74014-d1-n238-k13            5  322714   360.587
ORTEC-VRPTW-ASYM-f3d74014-d1-n238-k13            6  334370   360.849
ORTEC-VRPTW-ASYM-f3d74014-d1-n238-k13            7  323747   360.645
ORTEC-VRPTW-ASYM-f5e6799e-d1-n311-k25            0  341015   360.281
ORTEC-VRPTW-ASYM-f5e6799e-d1-n311-k25            1  339996    360.86
ORTEC-VRPTW-ASYM-f5e6799e-d1-n311-k25            2  322310   360.467
ORTEC-VRPTW-ASYM-f5e6799e-d1-n311-k25            3  341589   360.787
ORTEC-VRPTW-ASYM-f5e6799e-d1-n311-k25            4  342510   360.582
ORTEC-VRPTW-ASYM-f5e6799e-d1-n311-k25            5  325580    360.87
ORTEC-VRPTW-ASYM-f5e6799e-d1-n311-k25            6  321014   360.306
ORTEC-VRPTW-ASYM-f5e6799e-d1-n311-k25            7  350848    360.71
ORTEC-VRPTW-ASYM-f77bf975-d1-n342-k25            0  525460   480.897
ORTEC-VRPTW-ASYM-f77bf975-d1-n342-k25            1  485321   480.867
ORTEC-VRPTW-ASYM-f77bf975-d1-n342-k25            2  497515   480.591
ORTEC-VRPTW-ASYM-f77bf975-d1-n342-k25            3  544816   481.268
ORTEC-VRPTW-ASYM-f77bf975-d1-n342-k25            4  503513   480.729
ORTEC-VRPTW-ASYM-f77bf975-d1-n342-k25            5  517038   480.854
ORTEC-VRPTW-ASYM-f77bf975-d1-n342-k25            6  484391   480.996
ORTEC-VRPTW-ASYM-f77bf975-d1-n342-k25            7  534173   480.769
ORTEC-VRPTW-ASYM-f80d8c50-d1-n208-k15            0  443316   360.566
ORTEC-VRPTW-ASYM-f80d8c50-d1-n208-k15            1  427134   360.712
ORTEC-VRPTW-ASYM-f80d8c50-d1-n208-k15            2  445215   360.293
ORTEC-VRPTW-ASYM-f80d8c50-d1-n208-k15            3  444672   360.423
ORTEC-VRPTW-ASYM-f80d8c50-d1-n208-k15            4  482081   360.457
ORTEC-VRPTW-ASYM-f80d8c50-d1-n208-k15            5  442715   360.768
ORTEC-VRPTW-ASYM-f80d8c50-d1-n208-k15            6  471364   360.721
ORTEC-VRPTW-ASYM-f80d8c50-d1-n208-k15            7  439502    360.57
ORTEC-VRPTW-ASYM-f854cc6f-d1-n299-k23            0  379556     420.6
ORTEC-VRPTW-ASYM-f854cc6f-d1-n299-k23            1  367862   420.836
ORTEC-VRPTW-ASYM-f854cc6f-d1-n299-k23            2  394330   421.097
ORTEC-VRPTW-ASYM-f854cc6f-d1-n299-k23            3  375828   420.979
ORTEC-VRPTW-ASYM-f854cc6f-d1-n299-k23            4  350549   421.028
ORTEC-VRPTW-ASYM-f854cc6f-d1-n299-k23            5  404613   420.617
ORTEC-VRPTW-ASYM-f854cc6f-d1-n299-k23            6  380052   420.957
ORTEC-VRPTW-ASYM-f854cc6f-d1-n299-k23            7  397362   420.782
ORTEC-VRPTW-ASYM-fa18d4ba-d1-n349-k30            0  415896   360.781
ORTEC-VRPTW-ASYM-fa18d4ba-d1-n349-k30            1  392370   360.848
ORTEC-VRPTW-ASYM-fa18d4ba-d1-n349-k30            2  416594   361.012
ORTEC-VRPTW-ASYM-fa18d4ba-d1-n349-k30            3  417178   360.834
ORTEC-VRPTW-ASYM-fa18d4ba-d1-n349-k30            4  408550   360.896
ORTEC-VRPTW-ASYM-fa18d4ba-d1-n349-k30            5  431679   360.285
ORTEC-VRPTW-ASYM-fa18d4ba-d1-n349-k30            6  393482   360.473
ORTEC-VRPTW-ASYM-fa18d4ba-d1-n349-k30            7  417396   360.529
ORTEC-VRPTW-ASYM-fb19b5fc-d1-n274-k18            0  382523   420.526
ORTEC-VRPTW-ASYM-fb19b5fc-d1-n274-k18            1  378848   420.658
ORTEC-VRPTW-ASYM-fb19b5fc-d1-n274-k18            2  358354   420.966
ORTEC-VRPTW-ASYM-fb19b5fc-d1-n274-k18            3  369123   421.081
ORTEC-VRPTW-ASYM-fb19b5fc-d1-n274-k18            4  372554   420.912
ORTEC-VRPTW-ASYM-fb19b5fc-d1-n274-k18            5  376164   420.806
ORTEC-VRPTW-ASYM-fb19b5fc-d1-n274-k18            6  356017   420.172
ORTEC-VRPTW-ASYM-fb19b5fc-d1-n274-k18            7  354395   420.776
ORTEC-VRPTW-ASYM-fb43d5a5-d1-n263-k17            0  397264     360.6
ORTEC-VRPTW-ASYM-fb43d5a5-d1-n263-k17            1  419069   360.232
ORTEC-VRPTW-ASYM-fb43d5a5-d1-n263-k17            2  392634    360.67
ORTEC-VRPTW-ASYM-fb43d5a5-d1-n263-k17            3  430622   360.425
ORTEC-VRPTW-ASYM-fb43d5a5-d1-n263-k17            4  432771   360.437
ORTEC-VRPTW-ASYM-fb43d5a5-d1-n263-k17            5  393159   360.586
ORTEC-VRPTW-ASYM-fb43d5a5-d1-n263-k17            6  396212   360.397
ORTEC-VRPTW-ASYM-fb43d5a5-d1-n263-k17            7  408494   360.493
ORTEC-VRPTW-ASYM-fd08dfcd-d1-n309-k19            0  316729   420.636
ORTEC-VRPTW-ASYM-fd08dfcd-d1-n309-k19            1  320815   420.559
ORTEC-VRPTW-ASYM-fd08dfcd-d1-n309-k19            2  325463   420.443
ORTEC-VRPTW-ASYM-fd08dfcd-d1-n309-k19            3  341033   420.692
ORTEC-VRPTW-ASYM-fd08dfcd-d1-n309-k19            4  328592   420.952
ORTEC-VRPTW-ASYM-fd08dfcd-d1-n309-k19            5  319540    420.58
ORTEC-VRPTW-ASYM-fd08dfcd-d1-n309-k19            6  379897   420.658
ORTEC-VRPTW-ASYM-fd08dfcd-d1-n309-k19            7  290629   420.763
ORTEC-VRPTW-ASYM-fd32ebe8-d1-n201-k15            0  334097   300.214
ORTEC-VRPTW-ASYM-fd32ebe8-d1-n201-k15            1  341265   300.438
ORTEC-VRPTW-ASYM-fd32ebe8-d1-n201-k15            2  326310    300.35
ORTEC-VRPTW-ASYM-fd32ebe8-d1-n201-k15            3  335102   300.401
ORTEC-VRPTW-ASYM-fd32ebe8-d1-n201-k15            4  337068   300.613
ORTEC-VRPTW-ASYM-fd32ebe8-d1-n201-k15            5  336064   300.823
ORTEC-VRPTW-ASYM-fd32ebe8-d1-n201-k15            6  352453   300.557
ORTEC-VRPTW-ASYM-fd32ebe8-d1-n201-k15            7  323795   300.537
ORTEC-VRPTW-ASYM-fec88673-d1-n302-k25            0  491415   360.531
ORTEC-VRPTW-ASYM-fec88673-d1-n302-k25            1  475571   360.598
ORTEC-VRPTW-ASYM-fec88673-d1-n302-k25            2  467647   360.439
ORTEC-VRPTW-ASYM-fec88673-d1-n302-k25            3  482759    360.71
ORTEC-VRPTW-ASYM-fec88673-d1-n302-k25            4  432723   360.601
ORTEC-VRPTW-ASYM-fec88673-d1-n302-k25            5  469076    360.73
ORTEC-VRPTW-ASYM-fec88673-d1-n302-k25            6  474785   360.409
ORTEC-VRPTW-ASYM-fec88673-d1-n302-k25            7  462775   360.737
ORTEC-VRPTW-ASYM-fee7a003-d1-n329-k18            0  426631   420.665
ORTEC-VRPTW-ASYM-fee7a003-d1-n329-k18            1  400671   420.609
ORTEC-VRPTW-ASYM-fee7a003-d1-n329-k18            2  435162   420.919
ORTEC-VRPTW-ASYM-fee7a003-d1-n329-k18            3  433921    420.48
ORTEC-VRPTW-ASYM-fee7a003-d1-n329-k18            4  429285   420.498
ORTEC-VRPTW-ASYM-fee7a003-d1-n329-k18            5  451907   420.705
ORTEC-VRPTW-ASYM-fee7a003-d1-n329-k18            6  412784   420.679
ORTEC-VRPTW-ASYM-fee7a003-d1-n329-k18            7  448021   420.942
ORTEC-VRPTW-ASYM-ffa0f3b4-d1-n363-k22            0  434578   360.811
ORTEC-VRPTW-ASYM-ffa0f3b4-d1-n363-k22            1  429266   360.548
ORTEC-VRPTW-ASYM-ffa0f3b4-d1-n363-k22            2  442872   360.879
ORTEC-VRPTW-ASYM-ffa0f3b4-d1-n363-k22            3  422289   360.388
ORTEC-VRPTW-ASYM-ffa0f3b4-d1-n363-k22            4  406820   360.376
ORTEC-VRPTW-ASYM-ffa0f3b4-d1-n363-k22            5  415449   360.905
ORTEC-VRPTW-ASYM-ffa0f3b4-d1-n363-k22            6  405068   360.417
ORTEC-VRPTW-ASYM-ffa0f3b4-d1-n363-k22            7  423146   360.312

      Avg. objective: 369614
