benchmark_dynamic.py --num_seeds 8 --solver_seed 1 --num_procs 16 --strategy oracle --instance_pattern instances/ORTEC-VRPTW-ASYM-*.txt --epoch_tlim 600 --phase None --aggregate False

Instance                               Avg. reward  Seed    Time (s)
ORTEC-VRPTW-ASYM-ef7dad5e-d1-n200-k12            6  298202   600.067
ORTEC-VRPTW-ASYM-ef7dad5e-d1-n200-k12            7  301020   600.076
ORTEC-VRPTW-ASYM-efe3fa8e-d1-n346-k25            0  204371   600.059
ORTEC-VRPTW-ASYM-efe3fa8e-d1-n346-k25            1  212444   600.059
ORTEC-VRPTW-ASYM-efe3fa8e-d1-n346-k25            2  203203   600.059
ORTEC-VRPTW-ASYM-efe3fa8e-d1-n346-k25            3  203678   600.073
ORTEC-VRPTW-ASYM-efe3fa8e-d1-n346-k25            4  196499   600.066
ORTEC-VRPTW-ASYM-efe3fa8e-d1-n346-k25            5  202188   600.057
ORTEC-VRPTW-ASYM-efe3fa8e-d1-n346-k25            6  208652   600.062
ORTEC-VRPTW-ASYM-efe3fa8e-d1-n346-k25            7  206174   600.081
ORTEC-VRPTW-ASYM-effcce2d-d1-n408-k20            0  206300   600.067
ORTEC-VRPTW-ASYM-effcce2d-d1-n408-k20            1  207829   600.084
ORTEC-VRPTW-ASYM-effcce2d-d1-n408-k20            2  219760   600.075
ORTEC-VRPTW-ASYM-effcce2d-d1-n408-k20            3  220950   600.087
ORTEC-VRPTW-ASYM-effcce2d-d1-n408-k20            4  229239   600.079
ORTEC-VRPTW-ASYM-effcce2d-d1-n408-k20            5  209969   600.069
ORTEC-VRPTW-ASYM-effcce2d-d1-n408-k20            6  216509   600.067
ORTEC-VRPTW-ASYM-effcce2d-d1-n408-k20            7  230090   600.065
ORTEC-VRPTW-ASYM-f216c483-d1-n399-k28            0  401693   600.049
ORTEC-VRPTW-ASYM-f216c483-d1-n399-k28            1  413913   600.051
ORTEC-VRPTW-ASYM-f216c483-d1-n399-k28            2  407326   600.052
ORTEC-VRPTW-ASYM-f216c483-d1-n399-k28            3  407841    600.06
ORTEC-VRPTW-ASYM-f216c483-d1-n399-k28            4  406950   600.051
ORTEC-VRPTW-ASYM-f216c483-d1-n399-k28            5  420907   600.048
ORTEC-VRPTW-ASYM-f216c483-d1-n399-k28            6  407883   600.059
ORTEC-VRPTW-ASYM-f216c483-d1-n399-k28            7  414628   600.052
ORTEC-VRPTW-ASYM-f2de4908-d1-n403-k34            0  446121   600.056
ORTEC-VRPTW-ASYM-f2de4908-d1-n403-k34            1  406235   600.051
ORTEC-VRPTW-ASYM-f2de4908-d1-n403-k34            2  401071   600.056
ORTEC-VRPTW-ASYM-f2de4908-d1-n403-k34            3  431252   600.057
ORTEC-VRPTW-ASYM-f2de4908-d1-n403-k34            4  389236   600.054
ORTEC-VRPTW-ASYM-f2de4908-d1-n403-k34            5  447420   600.054
ORTEC-VRPTW-ASYM-f2de4908-d1-n403-k34            6  417326   600.056
ORTEC-VRPTW-ASYM-f2de4908-d1-n403-k34            7  408040   600.055
ORTEC-VRPTW-ASYM-f346bd6e-d1-n353-k21            0  307898   600.059
ORTEC-VRPTW-ASYM-f346bd6e-d1-n353-k21            1  310864   600.063
ORTEC-VRPTW-ASYM-f346bd6e-d1-n353-k21            2  301965   600.064
ORTEC-VRPTW-ASYM-f346bd6e-d1-n353-k21            3  306273   600.064
ORTEC-VRPTW-ASYM-f346bd6e-d1-n353-k21            4  316301   600.073
ORTEC-VRPTW-ASYM-f346bd6e-d1-n353-k21            5  301449   600.062
ORTEC-VRPTW-ASYM-f346bd6e-d1-n353-k21            6  307626    600.06
ORTEC-VRPTW-ASYM-f346bd6e-d1-n353-k21            7  299743   600.068
ORTEC-VRPTW-ASYM-f3d74014-d1-n238-k13            0  295191   600.083
ORTEC-VRPTW-ASYM-f3d74014-d1-n238-k13            1  299889   600.062
ORTEC-VRPTW-ASYM-f3d74014-d1-n238-k13            2  305669   600.064
ORTEC-VRPTW-ASYM-f3d74014-d1-n238-k13            3  273243   600.056
ORTEC-VRPTW-ASYM-f3d74014-d1-n238-k13            4  308135   600.055
ORTEC-VRPTW-ASYM-f3d74014-d1-n238-k13            5  294144   600.062
ORTEC-VRPTW-ASYM-f3d74014-d1-n238-k13            6  315048   600.054
ORTEC-VRPTW-ASYM-f3d74014-d1-n238-k13            7  303432   600.056
ORTEC-VRPTW-ASYM-f5e6799e-d1-n311-k25            0  317375   600.077
ORTEC-VRPTW-ASYM-f5e6799e-d1-n311-k25            1  310790   600.057
ORTEC-VRPTW-ASYM-f5e6799e-d1-n311-k25            2  299883   600.057
ORTEC-VRPTW-ASYM-f5e6799e-d1-n311-k25            3  328785   600.053
ORTEC-VRPTW-ASYM-f5e6799e-d1-n311-k25            4  317949   600.058
ORTEC-VRPTW-ASYM-f5e6799e-d1-n311-k25            5  307449   600.056
ORTEC-VRPTW-ASYM-f5e6799e-d1-n311-k25            6  293216   600.061
ORTEC-VRPTW-ASYM-f5e6799e-d1-n311-k25            7  331206   600.068
ORTEC-VRPTW-ASYM-f77bf975-d1-n342-k25            0  470431    600.09
ORTEC-VRPTW-ASYM-f77bf975-d1-n342-k25            1  441112   600.083
ORTEC-VRPTW-ASYM-f77bf975-d1-n342-k25            2  444666   600.077
ORTEC-VRPTW-ASYM-f77bf975-d1-n342-k25            3  486277   600.086
ORTEC-VRPTW-ASYM-f77bf975-d1-n342-k25            4  455632   600.073
ORTEC-VRPTW-ASYM-f77bf975-d1-n342-k25            5  468847    600.08
ORTEC-VRPTW-ASYM-f77bf975-d1-n342-k25            6  438719   600.077
ORTEC-VRPTW-ASYM-f77bf975-d1-n342-k25            7  470776   600.079
ORTEC-VRPTW-ASYM-f80d8c50-d1-n208-k15            0  389890   600.059
ORTEC-VRPTW-ASYM-f80d8c50-d1-n208-k15            1  378056   600.056
ORTEC-VRPTW-ASYM-f80d8c50-d1-n208-k15            2  389010   600.058
ORTEC-VRPTW-ASYM-f80d8c50-d1-n208-k15            3  394119   600.055
ORTEC-VRPTW-ASYM-f80d8c50-d1-n208-k15            4  432742   600.062
ORTEC-VRPTW-ASYM-f80d8c50-d1-n208-k15            5  398749   600.057
ORTEC-VRPTW-ASYM-f80d8c50-d1-n208-k15            6  405323   600.057
ORTEC-VRPTW-ASYM-f80d8c50-d1-n208-k15            7  394352    600.06
ORTEC-VRPTW-ASYM-f854cc6f-d1-n299-k23            0  342482   600.062
ORTEC-VRPTW-ASYM-f854cc6f-d1-n299-k23            1  332440   600.072
ORTEC-VRPTW-ASYM-f854cc6f-d1-n299-k23            2  354496   600.092
ORTEC-VRPTW-ASYM-f854cc6f-d1-n299-k23            3  340349   600.065
ORTEC-VRPTW-ASYM-f854cc6f-d1-n299-k23            4  312231   600.065
ORTEC-VRPTW-ASYM-f854cc6f-d1-n299-k23            5  368791   600.077
ORTEC-VRPTW-ASYM-f854cc6f-d1-n299-k23            6  344126   600.065
ORTEC-VRPTW-ASYM-f854cc6f-d1-n299-k23            7  364546   600.075
ORTEC-VRPTW-ASYM-fa18d4ba-d1-n349-k30            0  359635   600.068
ORTEC-VRPTW-ASYM-fa18d4ba-d1-n349-k30            1  350264   600.065
ORTEC-VRPTW-ASYM-fa18d4ba-d1-n349-k30            2  363967   600.073
ORTEC-VRPTW-ASYM-fa18d4ba-d1-n349-k30            3  371250    600.07
ORTEC-VRPTW-ASYM-fa18d4ba-d1-n349-k30            4  352330   600.064
ORTEC-VRPTW-ASYM-fa18d4ba-d1-n349-k30            5  381115   600.067
ORTEC-VRPTW-ASYM-fa18d4ba-d1-n349-k30            6  351597   600.063
ORTEC-VRPTW-ASYM-fa18d4ba-d1-n349-k30            7  368019   600.066
ORTEC-VRPTW-ASYM-fb19b5fc-d1-n274-k18            0  350972   600.071
ORTEC-VRPTW-ASYM-fb19b5fc-d1-n274-k18            1  341479   600.081
ORTEC-VRPTW-ASYM-fb19b5fc-d1-n274-k18            2  321585   600.068
ORTEC-VRPTW-ASYM-fb19b5fc-d1-n274-k18            3  319714   600.064
ORTEC-VRPTW-ASYM-fb19b5fc-d1-n274-k18            4  343345    600.07
ORTEC-VRPTW-ASYM-fb19b5fc-d1-n274-k18            5  338461   600.067
ORTEC-VRPTW-ASYM-fb19b5fc-d1-n274-k18            6  325262   600.074
ORTEC-VRPTW-ASYM-fb19b5fc-d1-n274-k18            7  315585   600.078
ORTEC-VRPTW-ASYM-fb43d5a5-d1-n263-k17            0  363158    600.05
ORTEC-VRPTW-ASYM-fb43d5a5-d1-n263-k17            1  380922   600.046
ORTEC-VRPTW-ASYM-fb43d5a5-d1-n263-k17            2  352886   600.056
ORTEC-VRPTW-ASYM-fb43d5a5-d1-n263-k17            3  403025   600.052
ORTEC-VRPTW-ASYM-fb43d5a5-d1-n263-k17            4  397280   600.049
ORTEC-VRPTW-ASYM-fb43d5a5-d1-n263-k17            5  359083   600.044
ORTEC-VRPTW-ASYM-fb43d5a5-d1-n263-k17            6  364061   600.046
ORTEC-VRPTW-ASYM-fb43d5a5-d1-n263-k17            7  373638   600.062
ORTEC-VRPTW-ASYM-fd08dfcd-d1-n309-k19            0  300408   600.086
ORTEC-VRPTW-ASYM-fd08dfcd-d1-n309-k19            1  285242   600.068
ORTEC-VRPTW-ASYM-fd08dfcd-d1-n309-k19            2  308570   600.061
ORTEC-VRPTW-ASYM-fd08dfcd-d1-n309-k19            3  305411   600.061
ORTEC-VRPTW-ASYM-fd08dfcd-d1-n309-k19            4  305650   600.062
ORTEC-VRPTW-ASYM-fd08dfcd-d1-n309-k19            5  285411   600.061
ORTEC-VRPTW-ASYM-fd08dfcd-d1-n309-k19            6  355751   600.062
ORTEC-VRPTW-ASYM-fd08dfcd-d1-n309-k19            7  278587   600.058
ORTEC-VRPTW-ASYM-fd32ebe8-d1-n201-k15            0  305265   600.061
ORTEC-VRPTW-ASYM-fd32ebe8-d1-n201-k15            1  311774   600.051
ORTEC-VRPTW-ASYM-fd32ebe8-d1-n201-k15            2  306974   600.056
ORTEC-VRPTW-ASYM-fd32ebe8-d1-n201-k15            3  312671    600.05
ORTEC-VRPTW-ASYM-fd32ebe8-d1-n201-k15            4  311018   600.057
ORTEC-VRPTW-ASYM-fd32ebe8-d1-n201-k15            5  311719   600.048
ORTEC-VRPTW-ASYM-fd32ebe8-d1-n201-k15            6  331834   600.054
ORTEC-VRPTW-ASYM-fd32ebe8-d1-n201-k15            7  304590   600.048
ORTEC-VRPTW-ASYM-fec88673-d1-n302-k25            0  429909   600.057
ORTEC-VRPTW-ASYM-fec88673-d1-n302-k25            1  421067   600.057
ORTEC-VRPTW-ASYM-fec88673-d1-n302-k25            2  424103   600.065
ORTEC-VRPTW-ASYM-fec88673-d1-n302-k25            3  423458    600.06
ORTEC-VRPTW-ASYM-fec88673-d1-n302-k25            4  394069   600.057
ORTEC-VRPTW-ASYM-fec88673-d1-n302-k25            5  427481   600.056
ORTEC-VRPTW-ASYM-fec88673-d1-n302-k25            6  423357   600.056
ORTEC-VRPTW-ASYM-fec88673-d1-n302-k25            7  418568   600.055
ORTEC-VRPTW-ASYM-fee7a003-d1-n329-k18            0  377100   600.081
ORTEC-VRPTW-ASYM-fee7a003-d1-n329-k18            1  366765   600.075
ORTEC-VRPTW-ASYM-fee7a003-d1-n329-k18            2  388268   600.084
ORTEC-VRPTW-ASYM-fee7a003-d1-n329-k18            3  387994   600.082
ORTEC-VRPTW-ASYM-fee7a003-d1-n329-k18            4  374226   600.086
ORTEC-VRPTW-ASYM-fee7a003-d1-n329-k18            5  402235   600.078
ORTEC-VRPTW-ASYM-fee7a003-d1-n329-k18            6  364208   600.073
ORTEC-VRPTW-ASYM-fee7a003-d1-n329-k18            7  396622   600.072
ORTEC-VRPTW-ASYM-ffa0f3b4-d1-n363-k22            0  382857   600.075
ORTEC-VRPTW-ASYM-ffa0f3b4-d1-n363-k22            1  381409   600.063
ORTEC-VRPTW-ASYM-ffa0f3b4-d1-n363-k22            2  389383   600.073
ORTEC-VRPTW-ASYM-ffa0f3b4-d1-n363-k22            3  370344    600.07
ORTEC-VRPTW-ASYM-ffa0f3b4-d1-n363-k22            4  356301   600.063
ORTEC-VRPTW-ASYM-ffa0f3b4-d1-n363-k22            5  370770    600.07
ORTEC-VRPTW-ASYM-ffa0f3b4-d1-n363-k22            6  353137   600.073
ORTEC-VRPTW-ASYM-ffa0f3b4-d1-n363-k22            7  369514   600.064

      Avg. objective: 335746
