
Instance                               Avg. reward  Seed    Time (s)
ORTEC-VRPTW-ASYM-effcce2d-d1-n408-k20            6  256473   360.049
ORTEC-VRPTW-ASYM-effcce2d-d1-n408-k20            7  279753    360.05
ORTEC-VRPTW-ASYM-f216c483-d1-n399-k28            0  445145   360.033
ORTEC-VRPTW-ASYM-f216c483-d1-n399-k28            1  455963   360.033
ORTEC-VRPTW-ASYM-f216c483-d1-n399-k28            2  458152   360.036
ORTEC-VRPTW-ASYM-f216c483-d1-n399-k28            3  448729   360.031
ORTEC-VRPTW-ASYM-f216c483-d1-n399-k28            4  459259   360.034
ORTEC-VRPTW-ASYM-f216c483-d1-n399-k28            5  460226   360.033
ORTEC-VRPTW-ASYM-f216c483-d1-n399-k28            6  462006   360.032
ORTEC-VRPTW-ASYM-f216c483-d1-n399-k28            7  470415    360.03
ORTEC-VRPTW-ASYM-f2de4908-d1-n403-k34            0  502561   360.035
ORTEC-VRPTW-ASYM-f2de4908-d1-n403-k34            1  463205   360.031
ORTEC-VRPTW-ASYM-f2de4908-d1-n403-k34            2  458181   360.034
ORTEC-VRPTW-ASYM-f2de4908-d1-n403-k34            3  495008   360.033
ORTEC-VRPTW-ASYM-f2de4908-d1-n403-k34            4  436595   360.033
ORTEC-VRPTW-ASYM-f2de4908-d1-n403-k34            5  505450   360.038
ORTEC-VRPTW-ASYM-f2de4908-d1-n403-k34            6  463273   360.033
ORTEC-VRPTW-ASYM-f2de4908-d1-n403-k34            7  466123   360.037
ORTEC-VRPTW-ASYM-f346bd6e-d1-n353-k21            0  335867   360.034
ORTEC-VRPTW-ASYM-f346bd6e-d1-n353-k21            1  340727   360.034
ORTEC-VRPTW-ASYM-f346bd6e-d1-n353-k21            2  330768   360.037
ORTEC-VRPTW-ASYM-f346bd6e-d1-n353-k21            3  324849   360.035
ORTEC-VRPTW-ASYM-f346bd6e-d1-n353-k21            4  340161   360.041
ORTEC-VRPTW-ASYM-f346bd6e-d1-n353-k21            5  325305   360.047
ORTEC-VRPTW-ASYM-f346bd6e-d1-n353-k21            6  339073   360.036
ORTEC-VRPTW-ASYM-f346bd6e-d1-n353-k21            7  326915   360.039
ORTEC-VRPTW-ASYM-f3d74014-d1-n238-k13            0  321796   360.036
ORTEC-VRPTW-ASYM-f3d74014-d1-n238-k13            1  325702   360.032
ORTEC-VRPTW-ASYM-f3d74014-d1-n238-k13            2  327163   360.042
ORTEC-VRPTW-ASYM-f3d74014-d1-n238-k13            3  305897   360.033
ORTEC-VRPTW-ASYM-f3d74014-d1-n238-k13            4  327949   360.047
ORTEC-VRPTW-ASYM-f3d74014-d1-n238-k13            5  320528   360.048
ORTEC-VRPTW-ASYM-f3d74014-d1-n238-k13            6  337569   360.044
ORTEC-VRPTW-ASYM-f3d74014-d1-n238-k13            7  326830   360.037
ORTEC-VRPTW-ASYM-f5e6799e-d1-n311-k25            0  337673   360.036
ORTEC-VRPTW-ASYM-f5e6799e-d1-n311-k25            1  329215    360.03
ORTEC-VRPTW-ASYM-f5e6799e-d1-n311-k25            2  331704   360.042
ORTEC-VRPTW-ASYM-f5e6799e-d1-n311-k25            3  338664   360.031
ORTEC-VRPTW-ASYM-f5e6799e-d1-n311-k25            4  345090   360.039
ORTEC-VRPTW-ASYM-f5e6799e-d1-n311-k25            5  325935   360.043
ORTEC-VRPTW-ASYM-f5e6799e-d1-n311-k25            6  329507   360.036
ORTEC-VRPTW-ASYM-f5e6799e-d1-n311-k25            7  343267   360.033
ORTEC-VRPTW-ASYM-f77bf975-d1-n342-k25            0  540496   480.043
ORTEC-VRPTW-ASYM-f77bf975-d1-n342-k25            1  496809   480.051
ORTEC-VRPTW-ASYM-f77bf975-d1-n342-k25            2  524050   480.045
ORTEC-VRPTW-ASYM-f77bf975-d1-n342-k25            3  561231   480.052
ORTEC-VRPTW-ASYM-f77bf975-d1-n342-k25            4  513131   480.048
ORTEC-VRPTW-ASYM-f77bf975-d1-n342-k25            5  541523   480.047
ORTEC-VRPTW-ASYM-f77bf975-d1-n342-k25            6  516192   480.053
ORTEC-VRPTW-ASYM-f77bf975-d1-n342-k25            7  547974   480.045
ORTEC-VRPTW-ASYM-f80d8c50-d1-n208-k15            0  452570   360.039
ORTEC-VRPTW-ASYM-f80d8c50-d1-n208-k15            1  441371   360.035
ORTEC-VRPTW-ASYM-f80d8c50-d1-n208-k15            2  460196   360.038
ORTEC-VRPTW-ASYM-f80d8c50-d1-n208-k15            3  454046   360.039
ORTEC-VRPTW-ASYM-f80d8c50-d1-n208-k15            4  489815   360.036
ORTEC-VRPTW-ASYM-f80d8c50-d1-n208-k15            5  459588   360.034
ORTEC-VRPTW-ASYM-f80d8c50-d1-n208-k15            6  476430   360.036
ORTEC-VRPTW-ASYM-f80d8c50-d1-n208-k15            7  455102   360.035
ORTEC-VRPTW-ASYM-f854cc6f-d1-n299-k23            0  391695   420.053
ORTEC-VRPTW-ASYM-f854cc6f-d1-n299-k23            1  381151   420.043
ORTEC-VRPTW-ASYM-f854cc6f-d1-n299-k23            2  406206   420.041
ORTEC-VRPTW-ASYM-f854cc6f-d1-n299-k23            3  382098   420.059
ORTEC-VRPTW-ASYM-f854cc6f-d1-n299-k23            4  354825   420.046
ORTEC-VRPTW-ASYM-f854cc6f-d1-n299-k23            5  419339   420.056
ORTEC-VRPTW-ASYM-f854cc6f-d1-n299-k23            6  385149   420.046
ORTEC-VRPTW-ASYM-f854cc6f-d1-n299-k23            7  413784   420.045
ORTEC-VRPTW-ASYM-fa18d4ba-d1-n349-k30            0  421398    360.04
ORTEC-VRPTW-ASYM-fa18d4ba-d1-n349-k30            1  415812   360.061
ORTEC-VRPTW-ASYM-fa18d4ba-d1-n349-k30            2  441213   360.048
ORTEC-VRPTW-ASYM-fa18d4ba-d1-n349-k30            3  422517   360.038
ORTEC-VRPTW-ASYM-fa18d4ba-d1-n349-k30            4  431759   360.042
ORTEC-VRPTW-ASYM-fa18d4ba-d1-n349-k30            5  451795   360.041
ORTEC-VRPTW-ASYM-fa18d4ba-d1-n349-k30            6  409588   360.039
ORTEC-VRPTW-ASYM-fa18d4ba-d1-n349-k30            7  434060   360.049
ORTEC-VRPTW-ASYM-fb19b5fc-d1-n274-k18            0  398491   420.048
ORTEC-VRPTW-ASYM-fb19b5fc-d1-n274-k18            1  389269   420.041
ORTEC-VRPTW-ASYM-fb19b5fc-d1-n274-k18            2  376203   420.045
ORTEC-VRPTW-ASYM-fb19b5fc-d1-n274-k18            3  370384   420.045
ORTEC-VRPTW-ASYM-fb19b5fc-d1-n274-k18            4  397552   420.048
ORTEC-VRPTW-ASYM-fb19b5fc-d1-n274-k18            5  395161   420.046
ORTEC-VRPTW-ASYM-fb19b5fc-d1-n274-k18            6  371813   420.046
ORTEC-VRPTW-ASYM-fb19b5fc-d1-n274-k18            7  365593    420.04
ORTEC-VRPTW-ASYM-fb43d5a5-d1-n263-k17            0  398389    360.03
ORTEC-VRPTW-ASYM-fb43d5a5-d1-n263-k17            1  427637   360.036
ORTEC-VRPTW-ASYM-fb43d5a5-d1-n263-k17            2  393191   360.032
ORTEC-VRPTW-ASYM-fb43d5a5-d1-n263-k17            3  433254   360.032
ORTEC-VRPTW-ASYM-fb43d5a5-d1-n263-k17            4  433425   360.032
ORTEC-VRPTW-ASYM-fb43d5a5-d1-n263-k17            5  397637   360.031
ORTEC-VRPTW-ASYM-fb43d5a5-d1-n263-k17            6  400342    360.03
ORTEC-VRPTW-ASYM-fb43d5a5-d1-n263-k17            7  420758   360.031
ORTEC-VRPTW-ASYM-fd08dfcd-d1-n309-k19            0  321264   420.041
ORTEC-VRPTW-ASYM-fd08dfcd-d1-n309-k19            1  327867    420.04
ORTEC-VRPTW-ASYM-fd08dfcd-d1-n309-k19            2  328357   420.041
ORTEC-VRPTW-ASYM-fd08dfcd-d1-n309-k19            3  345504   420.038
ORTEC-VRPTW-ASYM-fd08dfcd-d1-n309-k19            4  347898   420.037
ORTEC-VRPTW-ASYM-fd08dfcd-d1-n309-k19            5  329899   420.035
ORTEC-VRPTW-ASYM-fd08dfcd-d1-n309-k19            6  368171   420.041
ORTEC-VRPTW-ASYM-fd08dfcd-d1-n309-k19            7  297129   420.039
ORTEC-VRPTW-ASYM-fd32ebe8-d1-n201-k15            0  334082   300.035
ORTEC-VRPTW-ASYM-fd32ebe8-d1-n201-k15            1  341727   300.035
ORTEC-VRPTW-ASYM-fd32ebe8-d1-n201-k15            2  328290    300.04
ORTEC-VRPTW-ASYM-fd32ebe8-d1-n201-k15            3  335917   300.037
ORTEC-VRPTW-ASYM-fd32ebe8-d1-n201-k15            4  348831   300.035
ORTEC-VRPTW-ASYM-fd32ebe8-d1-n201-k15            5  348087   300.032
ORTEC-VRPTW-ASYM-fd32ebe8-d1-n201-k15            6  356145   300.029
ORTEC-VRPTW-ASYM-fd32ebe8-d1-n201-k15            7  325986   300.038
ORTEC-VRPTW-ASYM-fec88673-d1-n302-k25            0  490859   360.051
ORTEC-VRPTW-ASYM-fec88673-d1-n302-k25            1  486128   360.046
ORTEC-VRPTW-ASYM-fec88673-d1-n302-k25            2  487569    360.04
ORTEC-VRPTW-ASYM-fec88673-d1-n302-k25            3  491047   360.036
ORTEC-VRPTW-ASYM-fec88673-d1-n302-k25            4  447825   360.045
ORTEC-VRPTW-ASYM-fec88673-d1-n302-k25            5  477673   360.037
ORTEC-VRPTW-ASYM-fec88673-d1-n302-k25            6  491112   360.034
ORTEC-VRPTW-ASYM-fec88673-d1-n302-k25            7  473690   360.037
ORTEC-VRPTW-ASYM-fee7a003-d1-n329-k18            0  443142   420.039
ORTEC-VRPTW-ASYM-fee7a003-d1-n329-k18            1  436284   420.038
ORTEC-VRPTW-ASYM-fee7a003-d1-n329-k18            2  455596   420.046
ORTEC-VRPTW-ASYM-fee7a003-d1-n329-k18            3  458554   420.045
ORTEC-VRPTW-ASYM-fee7a003-d1-n329-k18            4  455893   420.042
ORTEC-VRPTW-ASYM-fee7a003-d1-n329-k18            5  475980    420.04
ORTEC-VRPTW-ASYM-fee7a003-d1-n329-k18            6  428780   420.041
ORTEC-VRPTW-ASYM-fee7a003-d1-n329-k18            7  459763   420.042
ORTEC-VRPTW-ASYM-ffa0f3b4-d1-n363-k22            0  440567   360.053
ORTEC-VRPTW-ASYM-ffa0f3b4-d1-n363-k22            1  444072   360.052
ORTEC-VRPTW-ASYM-ffa0f3b4-d1-n363-k22            2  454802   360.051
ORTEC-VRPTW-ASYM-ffa0f3b4-d1-n363-k22            3  443655   360.047
ORTEC-VRPTW-ASYM-ffa0f3b4-d1-n363-k22            4  410200   360.037
ORTEC-VRPTW-ASYM-ffa0f3b4-d1-n363-k22            5  433850   360.039
ORTEC-VRPTW-ASYM-ffa0f3b4-d1-n363-k22            6  409917   360.039
ORTEC-VRPTW-ASYM-ffa0f3b4-d1-n363-k22            7  423508   360.039

      Avg. objective: 379098
